order_id,order_date,customer_id,product_id,region,sales_amount,quantity,discount
5060,2022-09-16,C1854,P246,NORTH,-221.61,3,0.15
5061,2022-09-24,C1697,P447,West,875.93,4,0.15
5062,2023-01-28,C2191,P496,North,723.19,2,0.1
5063,2023-04-16,C1669,P298,east,878.65,1,0.05
5064,2022-10-26,C2008,P274,south,155.71,4,0.05
5065,2024-06-16,C1915,P409,SOUTH,868.21,2,0.2
5066,2023-01-01,C1096,P204,WEST,228.33,5,0.2
5067,2024-03-29,C1751,P200,north,908.88,2,0.15
5068,2023-07-27,C2156,P384,East,497.81,2,0.05
5069,2024-01-20,C1549,P428,WEST,524.88,4,0.0
5070,,C1248,P256,WEST,50.27,1,0.15
5071,2024-04-07,C1511,P490,west,855.77,2,0.05
5072,2024-04-04,C2176,P492,east,531.19,2,0.2
5073,2022-04-21,C1860,P355,North,50.65,5,0.15
5074,2024-02-13,C1550,P270,Wst,342.88,1,0.0
5075,2024-02-02,C1316,P453,EAST,701.21,5,0.05
5076,2022-06-11,C1302,P488,SOUTH,903.48,5,0.1
5077,2024-04-11,C1868,P276,south,422.2,5,0.2
5078,2023-12-31,C1919,P355,North,723.77,5,0.2
5079,2023-09-13,C1357,P268,West,329.74,3,0.15
5080,,C1125,P345,West,762.45,2,0.2
5081,2023-04-12,C1085,P213,East,847.27,1,0.15
5082,2022-07-20,C1576,P365,north,477.19,2,0.2
5083,2024-02-08,C1997,P355,south,841.15,5,0.15
5084,2023-06-18,C1028,P472,South,834.33,3,0.1
5085,2022-11-30,C1001,P380,south,553.84,1,0.1
5086,2023-09-24,C2168,P227,NORTH,348.34,5,0.15
5087,2023-11-25,C1643,P380,East,789.31,3,0.1
5088,2022-04-05,C1136,P498,East,182.56,5,0.05
5089,2023-01-19,C2123,P460,SOUTH,302.44,1,0.0
5090,2022-10-18,C1808,P467,north,964.99,4,0.1
5091,2024-05-08,C1149,P295,SOUTH,310.5,5,0.1
5092,,C2040,P435,north,387.31,3,0.15
5093,2023-05-30,C2129,P446,North,370.3,1,0.15
5094,2022-02-01,C1547,P482,WEST,918.81,5,0.05
5095,2022-04-25,C1088,P358,north,164.83,5,0.2
5096,2022-11-28,C2014,P459,EAST,191.16,3,0.2
5097,2022-02-16,C1869,P278,SOUTH,825.38,5,0.0
5098,2022-09-18,C1734,P232,NORTH,917.88,5,0.15
5099,2024-03-09,C1246,P495,NORTH,928.69,1,0.1
5100,2024-01-14,C1122,P411,NORTH,482.67,2,0.05
5101,2023-08-26,C1664,P484,NORTH,483.19,2,0.0
5102,2023-07-22,C1335,P250,WEST,348.05,3,0.2
5103,2024-05-28,C1113,P240,north,510.31,5,0.05
5104,2023-10-01,C1729,P298,South,230.92,5,0.05
5105,2022-01-16,C1787,P429,east,438.16,5,0.15
5106,2024-01-11,C1558,P320,south,279.76,3,0.05
5107,2023-06-22,C1113,P468,SOUTH,583.82,3,0.15
5108,2023-05-20,C1575,P319,Wst,639.82,2,0.1
5109,2023-03-09,C1180,P435,NORTH,817.09,3,0.05
5110,2023-08-27,C1622,P461,Wst,589.59,2,0.05
5111,2022-07-26,C1263,P403,North,-138.61,3,0.05
5112,2023-09-21,C1521,P287,NORTH,576.57,5,0.1
5113,2022-01-11,C1265,P490,East,334.81,4,0.15
5114,,,P428,north,803.87,1,0.2
5115,2023-12-25,C2153,P228,north,99.39,3,0.15
5116,2023-10-13,C1955,P383,EAST,702.16,2,0.1
5117,2022-12-16,C1495,P497,South,103.61,2,1.5
5118,2023-10-14,C1525,P309,EAST,317.95,4,0.0
5119,2023-07-03,C1525,P490,EAST,63.27,1,0.05
5120,2022-02-17,C1235,P404,SOUTH,408.85,3,0.05
5121,2022-11-21,C1433,P292,south,99999.0,3,0.0
5122,2024-06-09,C1138,P393,West,367.34,5,0.15
5123,2022-01-28,C1410,P404,south,589.05,5,0.15
5124,2024-03-20,C1437,P482,WEST,51.93,2,0.2
5125,2024-02-22,C1764,P307,North,595.2,5,0.1
5126,2022-05-21,C1735,P417,West,565.37,3,0.1
5127,2024-05-07,C2150,P424,north,175.98,2,0.05
5128,2023-10-02,C1539,P306,WEST,791.85,1,0.05
5129,2035-01-01,C1341,P308,East,681.39,5,0.05
5130,2023-02-10,C1741,P403,east,205.64,2,0.1
5131,2024-06-03,C1704,P293,east,68.67,5,0.1
5132,2024-06-15,C1931,P365,East,159.51,5,0.15
5133,2023-09-16,C1498,P485,east,468.43,2,0.0
5134,2024-05-04,C2017,P209,EAST,278.08,1,0.1
5135,2022-01-09,C1240,P276,east,674.55,2,0.0
5136,2024-04-26,C1695,P434,SOUTH,904.26,5,0.05
5137,2023-09-07,C1723,P214,NORTH,523.92,4,0.2
5138,2023-10-18,C1156,P319,North,177.62,2,0.15
5139,,C1645,P294,North,610.95,5,0.2
5140,2023-12-03,C2152,P431,South,786.62,5,0.15
5141,2024-04-29,C1869,P425,WEST,938.44,1,0.0
5142,2022-04-27,C2030,P296,west,560.51,4,0.2
5143,2022-12-02,C1888,P444,NORTH,296.67,2,0.0
5144,2023-09-25,C2044,P307,NORTH,792.43,5,0.1
5145,2023-08-16,C1258,P242,South,99999.0,2,0.2
5146,2024-06-12,C1167,P391,west,472.72,3,0.1
5147,2023-01-13,C1258,P215,Wst,100.23,5,0.05
5148,2024-01-18,C1036,P275,east,100.41,3,0.0
5149,2022-12-26,C1813,P205,South,187.38,1,0.15
5150,2023-10-04,C1364,P291,Wst,574.27,1,0.15
5151,2024-04-28,C1575,P458,WEST,911.32,2,0.1
5152,2022-03-12,C1858,P254,NORTH,90.38,4,0.1
5153,2023-05-09,C1474,P261,NORTH,723.9,4,0.15
5154,2022-04-19,C1606,P239,north,430.41,4,0.05
5155,2022-09-11,C1471,P374,North,183.72,2,0.1
5156,2023-07-29,C2064,P362,north,174.58,1,0.15
5157,2022-03-30,C1355,P479,West,316.95,3,0.05
5158,2023-07-08,C1189,P314,west,205.43,3,0.2
5159,2022-09-05,C1920,P240,west,349.48,4,0.2
5160,2022-07-17,C1016,P397,South,346.72,2,0.05
5161,2022-02-02,C1019,P480,NORTH,286.28,2,0.15
5162,2024-05-04,C1688,P380,East,902.08,3,0.05
5163,2023-04-20,C1591,P456,West,300.95,4,0.15
5164,2023-12-22,C1662,P372,South,821.74,1,0.2
5165,2022-11-17,C1702,P244,NORTH,669.62,5,0.2
5166,2024-06-08,C1269,P407,south,839.25,1,0.15
5167,,C1719,P402,South,348.08,5,0.05
5168,2023-08-22,C1989,P374,south,125.94,1,0.1
5169,,C1151,P211,north,771.48,1,0.0
5170,2024-05-04,C1646,P265,EAST,50.38,2,0.15
5171,2022-03-28,C1109,P333,West,51.21,2,0.05
5172,2022-01-15,C2110,P343,North,760.67,3,0.2
5173,2023-07-12,C1807,P482,north,613.13,4,0.2
5174,2023-08-03,C1806,P410,west,363.92,1,0.1
5175,2022-10-04,C1904,P374,NORTH,451.35,5,0.0
5176,2023-10-30,C1527,P334,north,850.12,2,0.15
5177,2022-09-24,C2137,P442,EAST,271.57,3,0.15
5178,2023-12-12,C2023,P360,SOUTH,340.28,3,0.2
5179,2022-06-14,C1450,P306,west,117.01,2,0.1
5180,2023-05-30,C1548,P349,South,880.07,3,0.0
5181,2023-01-01,C1843,P497,West,812.37,4,0.15
5182,2023-04-23,C1650,P249,SOUTH,719.45,4,0.2
5183,2024-05-11,C1773,P306,WEST,408.34,2,0.15
5184,2023-03-20,C1903,P320,North,617.51,4,0.15
5185,2024-01-19,C1114,P255,SOUTH,937.4,3,0.15
5186,2022-10-27,C1006,P287,NORTH,319.57,3,0.15
5187,2023-01-19,C1372,P225,west,777.68,5,0.2
5188,2024-06-08,C1760,P389,North,140.12,1,0.0
5189,2022-06-25,C1217,P407,SOUTH,594.8,3,1.5
5190,2022-01-04,C1106,P396,WEST,727.24,5,0.0
5191,2022-02-16,C2051,P297,East,203.06,4,0.05
5192,2023-03-28,C1377,P379,west,677.23,1,0.0
5193,2035-01-01,C1510,P471,NORTH,570.93,4,0.0
5194,2023-04-15,C1026,P318,EAST,270.46,4,0.2
5195,2022-02-01,C1675,P325,North,957.99,2,0.05
5196,2022-02-11,C2180,P440,north,266.07,4,0.2
5197,2023-08-12,C1160,P274,south,726.62,2,1.5
5198,2024-03-12,C1323,P426,NORTH,988.65,5,0.1
5199,2023-07-20,C2113,P386,NORTH,343.19,2,0.1
5200,2023-09-05,C1603,P383,NORTH,457.29,1,0.15
5201,2022-04-02,C1574,P481,north,512.49,2,0.2
5202,2022-08-20,C2122,P222,NORTH,151.86,2,0.1
5203,2022-01-25,C1246,P347,east,745.84,3,0.0
5204,2022-09-07,C1934,P447,West,988.91,4,0.1
5205,2023-04-06,C1693,P475,west,893.05,4,0.15
5206,2023-05-26,C1837,P483,WEST,834.01,4,0.2
5207,2022-04-10,C1262,P303,SOUTH,467.26,5,0.05
5208,2022-08-21,C1702,P421,WEST,387.71,5,0.05
5209,2022-05-03,C1404,P258,NORTH,838.66,5,0.0
5210,2024-03-14,C1907,P490,Wst,535.29,1,0.2
5211,,C1662,P211,EAST,788.45,5,0.1
5212,2022-12-21,C1947,P220,south,604.36,4,0.15
5213,,C1263,P272,SOUTH,916.94,3,0.1
5214,2022-02-06,C1061,P202,EAST,630.16,5,0.2
5215,2023-03-11,C1458,P481,south,178.84,2,0.05
5216,2022-05-04,C1291,P371,Wst,394.72,4,0.05
5217,2022-01-17,C1591,P393,SOUTH,736.53,5,0.1
5218,2022-06-23,C1051,P330,EAST,579.61,2,0.0
5219,2023-06-10,C1721,P267,East,904.23,4,1.5
5220,2022-02-08,C2125,P383,EAST,79.29,4,0.0
5221,2023-12-03,C1786,P399,east,400.25,2,0.0
5222,2022-11-06,C1159,P463,South,110.13,2,0.2
5223,2023-02-23,C1830,P368,EAST,687.52,3,0.15
5224,2022-12-28,C1783,P437,north,691.11,2,0.05
5225,2023-10-17,C1569,P345,south,84.22,1,0.2
5226,2022-09-17,C2072,P463,EAST,290.43,4,0.2
5227,2023-08-09,C1243,P356,North,175.11,5,0.2
5228,2023-02-28,C1210,P341,West,926.44,1,0.2
5229,2022-02-22,,P422,East,437.68,2,0.1
5230,2022-05-13,C2127,P324,NORTH,615.95,3,0.1
5231,2023-05-31,C1778,P475,SOUTH,517.87,3,0.2
5232,2022-03-03,C1207,P290,north,688.01,4,0.05
5233,2022-03-19,C1963,P334,East,293.95,2,0.05
5234,2023-08-12,C1619,P334,West,718.87,2,0.1
5235,2022-05-23,C1070,P442,East,714.03,1,0.15
5236,2024-06-14,C1596,P321,west,328.9,4,0.1
5237,2023-11-14,C1974,P473,east,333.35,3,0.0
5238,2024-04-21,C1936,P287,East,736.9,4,0.2
5239,2024-04-18,C1400,P386,SOUTH,516.36,4,0.2
5240,2023-05-11,C1302,P335,SOUTH,783.59,4,0.15
5241,2024-04-21,C1497,P489,south,318.97,3,0.0
5242,2024-03-07,C1471,P481,WEST,789.52,1,0.15
5243,2022-08-13,C1976,P319,NORTH,419.86,1,0.2
5244,2024-04-10,C1560,P250,EAST,151.66,4,0.05
5245,2023-04-11,C2027,P316,north,53.47,2,0.2
5246,2023-05-14,C1354,P303,north,134.24,2,0.0
5247,2022-09-22,C1224,P276,south,117.81,2,0.0
5248,2022-05-20,C1946,P319,east,443.1,3,0.0
5249,2023-11-01,C1410,P446,Wst,120.11,5,0.0
5250,2022-07-02,C1374,P407,East,939.58,3,0.0
5251,2024-01-12,C1042,P443,west,158.33,1,0.05
5252,2022-11-04,C1959,P433,North,102.16,1,0.15
5253,2022-07-29,C1778,P497,west,797.66,4,0.15
5254,2022-06-11,C1393,P415,South,-810.17,1,0.2
5255,2024-02-27,C1561,P374,north,640.63,3,0.15
5256,2023-03-16,C1496,P201,EAST,557.76,4,0.15
5257,2024-02-18,C1594,P447,Wst,207.06,4,0.05
5258,2022-05-27,C1150,P488,East,583.28,2,0.05
5259,2023-10-29,C1370,P394,east,674.01,1,0.1
5260,2022-08-22,C1576,P433,North,871.75,5,0.15
5261,2024-01-05,C2000,P219,SOUTH,-383.68,4,0.15
5262,2024-02-26,C1762,P432,SOUTH,973.2,4,0.05
5263,2022-01-13,C1430,P342,EAST,808.8,3,0.0
5264,2023-11-03,C2156,P419,west,80.33,5,0.2
5265,2022-09-02,C1324,P258,Wst,170.29,4,0.2
5266,2023-05-19,C1994,P441,EAST,911.35,4,0.05
5267,2022-02-20,C1646,P270,east,51.75,2,0.0
5268,2023-07-22,C1367,P446,North,74.35,4,0.0
5269,2023-06-25,C1001,P316,EAST,529.76,1,0.05
5270,2023-11-24,C1065,P488,West,426.22,3,0.05
5271,2035-01-01,C2150,P354,North,438.08,4,0.0
5272,2024-03-05,C1635,P258,South,131.74,2,0.1
5273,2023-11-08,C1055,P335,SOUTH,630.22,4,0.1
5274,2022-01-19,C2124,P400,East,936.59,3,0.2
5275,2023-03-11,C1108,P295,North,955.15,2,0.0
5276,2023-01-19,C1496,P396,west,99999.0,5,0.15
5277,2023-03-21,C1484,P379,East,190.83,4,0.15
5278,2022-04-21,C1143,P251,Wst,139.0,4,0.2
5279,2023-09-03,C1986,P324,North,510.28,2,0.2
5280,2024-05-30,C1222,P339,East,200.88,4,0.0
5281,2024-02-28,C1971,P340,east,148.79,5,0.05
5282,2023-07-22,C1297,P234,west,251.1,2,0.05
5283,2023-10-30,C1026,P278,EAST,51.77,2,0.05
5284,,C1204,P339,East,800.31,2,0.1
5285,2023-03-04,,P474,EAST,524.22,4,0.15
5286,2024-04-04,C1895,P369,NORTH,512.46,5,0.15
5287,2022-09-21,C1690,P264,North,592.35,5,0.1
5288,2023-04-25,C1333,P298,Wst,739.13,2,0.05
5289,2022-03-01,C1061,P476,North,997.6,4,0.05
5290,2023-02-13,C1645,P271,SOUTH,478.71,4,0.1
5291,2022-07-21,C1725,P310,SOUTH,123.55,1,0.0
5292,,C1256,P277,south,787.84,4,0.1
5293,2022-06-19,C1668,P301,NORTH,955.5,3,0.0
5294,2022-08-03,C1469,P479,north,815.44,4,0.0
5295,2023-09-08,C2143,P428,north,811.94,3,0.1
5296,2024-06-03,C1665,P264,East,606.59,1,0.2
5297,2022-11-14,C1694,P426,east,224.22,4,0.2
5298,2022-07-06,C1755,P361,south,806.09,4,0.05
5299,2022-07-21,C1859,P326,NORTH,890.06,2,0.1
5300,2022-10-25,C1984,P460,South,594.95,3,0.05
5301,2022-08-28,C1003,P278,SOUTH,678.97,2,0.1
5302,2023-10-06,C2070,P352,NORTH,307.91,4,0.0
5303,2023-11-29,C2084,P356,East,632.94,1,0.15
5304,2024-01-28,C1880,P461,SOUTH,716.66,4,0.15
5305,2024-03-19,C1170,P470,SOUTH,433.01,2,0.2
5306,2022-02-10,C1880,P389,East,617.1,5,0.05
5307,2023-02-07,C1870,P413,south,249.9,5,0.05
5308,2023-11-17,C2110,P426,east,377.24,2,0.05
5309,2022-01-10,C2016,P434,south,118.92,5,0.05
5310,2022-05-07,C2022,P414,west,704.28,5,0.1
5311,2022-11-11,C1465,P427,east,305.09,3,0.2
5312,2024-01-14,C1931,P435,EAST,67.84,4,0.0
5313,2023-05-05,C2009,P338,WEST,780.19,2,0.2
5314,2023-12-06,C2135,P488,SOUTH,684.28,3,1.5
5315,2022-08-26,C1726,P242,West,583.63,1,0.2
5316,2023-11-14,C1257,P366,East,924.26,3,0.2
5317,2022-08-14,C1360,P496,EAST,442.01,5,0.1
5318,2024-01-03,C1845,P358,NORTH,60.95,1,0.15
5319,2023-01-09,C1995,P411,East,188.44,4,0.05
5320,2023-03-12,C1527,P301,south,622.37,5,0.2
5321,2024-05-05,C1630,P306,WEST,61.19,1,0.15
5322,2023-01-01,C1902,P424,West,142.31,5,0.0
5323,2023-08-05,C1000,P234,EAST,363.68,2,0.05
5324,2023-11-19,C1274,P470,west,470.9,5,0.2
5325,2023-09-28,C1616,P432,east,869.62,2,0.2
5326,2022-07-24,C1480,P215,EAST,598.69,1,0.1
5327,2023-01-11,C1665,P316,east,955.56,3,0.15
5328,2024-03-31,C1261,P288,NORTH,208.47,5,0.15
5329,2024-04-27,C1879,P248,NORTH,747.73,3,0.05
5330,2022-09-17,C1020,P393,SOUTH,210.96,2,0.15
5331,2022-10-29,C1800,P305,Wst,296.88,3,0.05
5332,2023-05-03,C1552,P377,North,900.98,3,0.2
5333,2023-08-18,C1939,P372,Wst,425.17,5,0.15
5334,2023-12-06,C1955,P242,EAST,82.56,2,0.0
5335,2022-01-25,C1115,P365,west,643.48,4,0.15
5336,2023-07-30,C1232,P251,West,86.22,3,0.05
5337,2023-12-22,C1337,P383,Wst,659.61,5,0.2
5338,2023-03-03,C1880,P258,SOUTH,416.12,1,0.15
5339,2023-06-22,C1766,P370,EAST,67.53,5,0.15
5340,2022-01-01,C1539,P299,South,229.23,3,0.05
5341,2024-02-27,,P233,Wst,-424.54,4,0.15
5342,,,P407,West,132.04,3,0.1
5343,2023-09-07,,P402,East,388.96,3,0.1
5344,2024-03-16,C1793,P466,south,950.08,1,0.05
5345,2022-06-17,C1272,P206,WEST,882.69,1,0.1
5346,2022-02-13,C2118,P466,EAST,758.03,2,0.0
5347,2022-08-04,C1493,P386,EAST,373.73,3,0.0
5348,2023-09-09,C1748,P319,NORTH,963.19,1,0.15
5349,2023-03-13,C1722,P420,Wst,333.19,4,0.0
5350,2023-03-27,C1076,P299,West,354.73,5,0.15
5351,2022-11-06,C2142,P387,north,165.57,1,0.0
5352,2024-02-18,C1895,P468,North,992.5,3,0.05
5353,2022-02-27,C1024,P273,South,336.65,1,0.2
5354,2024-05-29,C1003,P217,EAST,904.85,5,0.2
5355,2023-07-30,C1848,P268,NORTH,141.76,4,0.2
5356,2024-03-19,C2038,P293,North,358.78,3,0.1
5357,2022-07-20,C2119,P425,East,50.23,3,0.2
5358,2023-09-29,C1410,P365,north,686.29,5,1.5
5359,2023-02-10,C1409,P402,west,998.36,3,0.0
5360,2022-09-05,C1023,P478,south,131.3,3,0.2
5361,2024-02-04,C1283,P361,South,678.16,2,0.15
5362,2024-03-04,C1336,P334,North,506.27,2,0.15
5363,2035-01-01,C1622,P355,north,236.65,3,0.1
5364,2022-10-18,C1020,P260,South,373.28,3,0.05
5365,2022-05-21,C1781,P318,West,673.57,2,0.0
5366,2022-10-07,C1583,P261,Wst,927.55,1,0.0
5367,2022-05-21,C1293,P318,WEST,985.54,5,0.2
5368,2022-01-20,C2042,P301,Wst,255.73,1,0.05
5369,2022-01-20,C2017,P375,NORTH,910.82,5,0.0
5370,2024-05-16,C1431,P312,West,891.49,3,0.05
5371,2023-12-12,C1717,P454,south,220.99,1,0.15
5372,2022-10-19,C1841,P430,north,260.65,4,0.15
5373,2023-11-05,C1517,P283,North,685.4,2,0.2
5374,2022-05-17,C1717,P451,Wst,909.43,1,0.1
5375,2022-09-07,C1276,P226,north,568.67,5,0.15
5376,2022-04-04,C1874,P443,West,460.77,3,0.2
5377,2022-12-12,C2150,P253,south,965.24,3,0.0
5378,2022-01-28,C1044,P257,North,592.66,4,0.0
5379,,C1792,P403,north,831.38,3,1.5
5380,2023-02-03,C1257,P293,NORTH,595.11,3,0.05
5381,2023-11-19,C2179,P239,East,228.5,5,0.2
5382,2024-06-04,C1147,P361,north,955.4,2,0.0
5383,,C2125,P403,east,569.28,4,0.05
5384,2024-03-30,C1724,P343,EAST,701.84,1,0.15
5385,2023-02-02,C1968,P292,Wst,720.99,2,0.05
5386,2024-06-15,,P378,WEST,611.36,2,0.1
5387,2022-12-08,C1700,P431,SOUTH,61.73,1,0.0
5388,2023-02-23,C1044,P285,south,305.2,1,0.1
5389,2023-03-26,C1313,P496,SOUTH,104.42,5,0.0
5390,2023-09-14,C1549,P466,East,102.6,1,0.15
5391,2022-01-01,C2119,P327,north,358.62,4,0.15
5392,2022-02-04,C1112,P479,WEST,879.16,3,0.0
5393,2023-03-22,C1532,P488,NORTH,810.31,2,0.2
5394,2022-12-20,C1186,P379,NORTH,916.48,2,0.15
5395,2023-01-06,C1789,P267,East,999.43,5,0.1
5396,2023-01-15,C1806,P315,South,244.73,5,0.15
5397,2024-01-18,C1235,P208,North,570.37,1,0.1
5398,2023-08-04,C2057,P328,east,67.69,3,0.0
5399,2024-03-26,C1243,P243,EAST,63.62,1,0.05
5400,2024-06-19,,P297,east,105.41,4,0.0
5401,2023-02-01,C1096,P410,West,123.2,4,0.05
5402,2023-02-15,C1463,P493,SOUTH,725.67,1,0.15
5403,2022-05-11,C2102,P317,EAST,871.26,4,0.15
5404,2023-01-05,C2096,P316,South,762.32,3,0.15
5405,2023-05-10,C1917,P304,SOUTH,639.8,3,0.2
5406,2024-06-14,C1277,P346,North,76.89,2,0.0
5407,2023-08-23,C1290,P271,north,151.67,3,0.15
5408,2024-06-13,C2098,P228,WEST,419.72,1,0.15
5409,2023-04-12,C2171,P210,South,790.38,4,0.15
5410,2023-01-31,C1414,P206,NORTH,684.79,2,0.1
5411,2024-01-18,C1164,P226,East,729.91,2,0.15
5412,2024-02-11,C1361,P235,NORTH,240.26,1,0.05
5413,2022-10-18,C1851,P497,North,589.21,2,0.0
5414,2023-09-20,C1594,P271,west,994.7,2,0.0
5415,2024-01-24,C1357,P352,NORTH,927.96,3,0.0
5416,2024-04-15,C2177,P430,WEST,68.37,2,0.1
5417,2022-08-07,C1144,P373,SOUTH,975.02,1,0.05
5418,2023-08-22,C1485,P357,Wst,987.36,5,0.05
5419,2023-06-16,C1181,P320,North,870.62,1,0.2
5420,2022-12-11,C1565,P317,North,155.72,1,0.2
5421,2022-05-16,C1801,P317,south,126.39,3,0.1
5422,2023-04-03,C2169,P235,South,653.78,3,0.1
5423,2024-02-25,C1983,P443,north,51.7,3,0.05
5424,2022-02-02,C1784,P363,NORTH,433.19,1,0.0
5425,2023-03-18,C1477,P247,EAST,812.89,2,0.2
5426,2023-10-06,C1126,P272,west,-416.84,1,0.15
5427,2022-12-19,C1914,P455,WEST,241.76,2,0.15
5428,2024-01-15,C1270,P484,north,639.59,4,0.15
5429,2023-07-14,C1392,P240,North,505.75,3,0.1
5430,2023-09-25,C2135,P262,EAST,579.99,2,0.15
5431,2023-08-24,C1117,P464,west,797.59,3,0.2
5432,2023-01-07,C2170,P225,WEST,665.52,5,0.1
5433,2023-10-22,C1654,P413,South,529.43,2,0.05
5434,2023-03-30,C1212,P221,East,63.74,4,0.05
5435,2022-04-09,C1259,P449,east,504.41,3,0.2
5436,2022-07-26,C1044,P402,north,397.36,1,1.5
5437,2022-03-06,C1656,P223,north,148.67,3,0.0
5438,2024-05-20,C1033,P416,east,281.67,2,0.15
5439,2023-10-23,C1861,P344,WEST,470.18,2,0.0
5440,2022-01-18,C1519,P460,west,225.24,2,0.05
5441,2023-03-15,C1859,P384,North,764.54,2,0.1
5442,2022-10-21,C1626,P345,WEST,80.34,1,0.0
5443,2024-03-02,C2040,P281,south,807.22,1,0.2
5444,,C1248,P268,EAST,-382.81,2,0.2
5445,2023-02-21,C1687,P262,South,922.02,5,0.1
5446,2024-01-16,C2143,P400,NORTH,498.51,4,0.05
5447,2022-05-26,C2140,P385,NORTH,427.9,4,0.1
5448,2024-01-24,C1830,P368,north,555.27,4,0.05
5449,2024-06-15,C1059,P404,NORTH,-461.73,2,0.15
5450,2023-09-06,C1006,P385,WEST,462.63,5,0.05
5451,2023-01-25,,P359,South,956.22,2,0.0
5452,2022-11-27,C1201,P476,East,385.72,1,0.05
5453,2022-05-08,C1208,P458,East,821.23,4,0.2
5454,2022-10-05,C2118,P216,SOUTH,667.74,4,0.2
5455,2023-02-11,C1552,P349,North,460.39,1,0.05
5456,2024-03-22,C1381,P440,EAST,116.71,2,0.05
5457,2023-10-20,C2019,P218,NORTH,850.27,2,0.1
5458,2022-06-19,C2100,P393,north,843.57,3,0.05
5459,2024-06-15,C1002,P220,SOUTH,875.61,4,0.2
5460,2023-06-18,C1511,P421,south,465.03,1,0.2
5461,2023-11-21,C2134,P334,east,-999.07,4,0.05
5462,2022-07-04,C1233,P223,West,875.82,5,0.1
5463,2023-03-14,C1520,P313,North,242.89,3,0.0
5464,2022-09-14,C1965,P233,WEST,240.22,3,0.2
5465,2022-03-28,C1376,P217,North,624.06,5,0.0
5466,2022-10-22,C1388,P225,EAST,203.69,1,0.1
5467,2022-02-21,C1760,P284,south,794.3,1,0.2
5468,2022-12-18,C1116,P336,south,653.51,5,0.05
5469,2022-08-01,C1488,P305,WEST,937.34,3,0.0
5470,2023-09-16,C1658,P481,North,514.41,4,0.2
5471,2024-04-22,C1289,P358,west,332.64,5,0.1
5472,2024-02-09,C2013,P300,north,657.03,4,0.15
5473,2022-06-30,C1491,P355,south,159.13,2,0.05
5474,2022-11-26,C1801,P431,west,927.43,3,0.15
5475,2024-03-19,C1145,P437,SOUTH,368.98,2,0.1
5476,2023-07-25,C1583,P400,SOUTH,962.53,5,1.5
5477,2024-03-25,C1099,P403,South,154.83,2,0.15
5478,2022-05-22,C1340,P344,east,484.86,5,0.05
5479,2023-09-04,C1715,P433,South,702.76,3,0.05
5480,2023-02-03,C1403,P449,North,256.54,4,0.15
5481,2023-08-17,C1854,P222,Wst,231.27,4,0.1
5482,2022-06-15,C1185,P390,North,99999.0,4,0.2
5483,2022-08-10,C1718,P468,east,718.48,4,0.0
5484,2023-02-04,C1456,P413,east,733.18,4,0.15
5485,2023-07-21,C1358,P471,north,216.19,3,0.05
5486,2023-03-15,C1628,P326,NORTH,220.5,5,0.05
5487,2023-06-01,C1930,P322,South,719.29,4,0.05
5488,2024-03-28,C1090,P492,North,109.77,3,0.15
5489,2023-01-09,C1168,P361,NORTH,559.57,5,0.05
5490,2023-06-26,C1041,P442,South,627.94,5,0.1
5491,2022-11-03,C1631,P380,South,142.58,2,0.05
5492,2023-10-29,C1835,P459,east,81.06,3,0.2
5493,2022-04-02,C2142,P373,east,258.6,4,0.1
5494,2023-03-26,C1409,P398,SOUTH,358.28,4,0.15
5495,2022-03-08,C2117,P360,NORTH,584.44,5,0.1
5496,2023-05-31,C1298,P228,West,863.21,4,0.15
5497,2024-04-12,C2195,P480,North,305.86,3,0.05
5498,2023-04-08,C1864,P478,SOUTH,85.83,2,0.05
5499,2022-12-12,C1311,P445,Wst,584.01,4,0.1
5500,2022-06-25,C1243,P332,Wst,562.72,5,0.05
5501,2023-04-16,C1791,P277,East,291.67,5,0.1
5502,2022-05-27,C1396,P237,South,541.6,4,0.2
5503,2023-01-12,C1795,P272,NORTH,419.71,4,0.05
5504,2022-03-24,C1452,P323,south,613.54,3,0.0
5505,2035-01-01,C1303,P283,West,615.69,3,0.2
5506,2022-08-19,C1329,P425,North,667.83,3,0.0
5507,2022-10-04,C1516,P359,east,457.41,5,0.2
5508,2023-03-05,C2047,P375,North,-958.48,4,0.1
5509,2023-07-13,C1635,P246,East,905.76,5,0.15
5510,2023-12-15,C1118,P403,WEST,871.27,2,0.15
5511,2022-12-23,C1229,P316,SOUTH,391.1,2,0.1
5512,2022-10-18,C1920,P473,east,882.84,1,0.2
5513,2023-08-30,C1764,P224,South,385.96,1,0.05
5514,2023-02-06,C1575,P356,North,82.01,4,0.15
5515,2024-02-02,C1016,P281,EAST,306.98,2,0.2
5516,2022-09-04,C1895,P285,SOUTH,205.89,5,0.2
5517,2024-05-18,C1006,P279,Wst,99.57,3,0.05
5518,2022-12-08,C1023,P304,East,84.3,5,0.05
5519,2024-03-31,C2092,P353,South,937.02,1,0.0
5520,2023-04-08,C1441,P391,South,846.64,5,0.2
5521,2024-04-23,C2094,P266,WEST,482.87,2,1.5
5522,2023-02-07,C1986,P224,EAST,321.38,2,0.05
5523,2022-08-22,C2176,P293,East,245.09,1,0.15
5524,2024-03-23,C2071,P343,North,132.83,2,0.1
5525,2023-08-20,C1626,P227,NORTH,247.23,2,0.15
5526,2022-07-09,C1819,P457,South,351.84,2,0.15
